image_name,split,relative_path,sha256,used_for_iqa_threshold_tuning,iqa_batch_evaluated
IDRiD_022.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_022.jpg,fef2b765acfbd336ffa4633c920141906500849478cc8816f09302a7a5d640bf,False,False
IDRiD_023.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_023.jpg,c7fd79cc8f81b8bfa09ba0025b9744bd4cbcf8d81d07fa3ea87f275fe5a971b4,False,False
IDRiD_024.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_024.jpg,bdffd0144b919b0bfbc66444b943e6c37142df6e22cdadf3bae63fe3af1cf493,False,False
IDRiD_025.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_025.jpg,4361c7d1637654efc8b0d75f5a7996e15591b43eaccd6a10fd08a9905b25154b,False,False
IDRiD_026.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_026.jpg,96bd9620046452d68b4f75b7175c37ae163a3158635d2e6c279f0fd638b7af04,False,False
IDRiD_027.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_027.jpg,2b39de37e9e829d651b521fd223acdd5c6173775bac25806aec781a3b647fdad,False,False
IDRiD_028.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_028.jpg,c406b29add157b912220250490a6345087bb767217844f29061994f6c8a2b15c,False,False
IDRiD_029.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_029.jpg,eae1d6bd1067d48101168172a00f45aab211c0d0227c0e986bed3e8e23b6b157,False,False
IDRiD_030.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_030.jpg,54a61a3972b01f55a32ab644491c4bcde993cc1c938e6ca9995f60f7eb272565,False,False
IDRiD_031.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_031.jpg,cccac0df8a0dd4b2d7a6207e9b824c628c2a39aee2a2b6294b316785a9bd0011,False,False
IDRiD_032.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_032.jpg,192a92d50ccadc74627a11cb73e30cd3cc9f8b7eb56991d3ae89cfef7bb55123,False,False
IDRiD_033.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_033.jpg,aee3db12e66e6fff1aa540c367bab9b2b127dfd82ab5bad7bd37696db4e81cb6,False,False
IDRiD_034.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_034.jpg,4097ca1eeeb2119460bfd695a625379f071cced42f63ede48e528b067ce1af64,False,False
IDRiD_035.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_035.jpg,b7592d42c85ab2c13ba6acf9c8a9cbd36930d9c1b72426dee0086d201a1dcd05,False,False
IDRiD_036.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_036.jpg,eaf6a3ac9a313a3da7a1657eca24dc8c43acec9ace86e14c331a9a7cc7afe5ec,False,False
IDRiD_037.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_037.jpg,44191362e1f98a6ab192f3f926356849c49b00613d9010c3816add1d60f88135,False,False
IDRiD_038.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_038.jpg,5b0d8d819e192b5e08dbca76cc27a019a371ff40e48e8df07b42a3466d2391fa,False,False
IDRiD_039.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_039.jpg,ab7061907bee0019a5b9dc301bc13256c4e829f32c25351e7e365fede30080c4,False,False
IDRiD_040.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_040.jpg,c9787d66008df45afd75f9580f8e8c7151b80e9fd8201367a951a5cfc3810e42,False,False
IDRiD_041.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_041.jpg,8d0048a9ebea7d24ec31a0bf1e5743653e6693a9bce2e61ceeec4be47a278159,False,False
IDRiD_042.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_042.jpg,572975b4c3d88fdc10349245118d9c3218d4e23a795beb424b6edeb7b917a336,False,False
IDRiD_043.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_043.jpg,7e29546bc346e8b2f40815a20bcdb60fa94cf3c143b08455828a14f3e58b1cbc,False,False
IDRiD_044.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_044.jpg,5fc2ba6b5abc48ebd6d803b1e9c16d596d9081e7ffe8c7a3a9691c3f0fe228f1,False,False
IDRiD_045.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_045.jpg,ea61740ef8b714613521db0eb906ef6248cf8d08117eeb7d08ca61546de993a5,False,False
IDRiD_046.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_046.jpg,711c47628fe9c90119fb29531eed8746aabd684f43f7a063540ee3c8baa2d12c,False,False
IDRiD_047.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_047.jpg,a84e4751136cbb54221a96294a216bbb45b722cf4a81a912255b3267253737ef,False,False
IDRiD_048.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_048.jpg,a510fcb8afc0f987b922eb8bddf47a68e51068942a9440e86a41bdcacaf83c31,False,False
IDRiD_049.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_049.jpg,6faadb4f482afc177274f057629c70a31344b79b3168be5aedbc14ed22a4f38a,False,False
IDRiD_050.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_050.jpg,be9bb8dda0f5d25a94c6caddb2372237d2c04bdcf84ac6b40a99b65054c496c2,False,False
IDRiD_051.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_051.jpg,e6579c030f37c5a4608d7356d1774aa29fcc279d83dc5000f91dc8ee9e5fa3b7,False,False
IDRiD_052.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_052.jpg,a70ae4e90759bc3a93a5651dca5dac4a7c6143050cfe8bfe2b35b532c00b64ae,False,False
IDRiD_053.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_053.jpg,f905332add8b6af77827f1675ebfd56d9dea344e1abb1f31829edc23776ea2c0,False,False
IDRiD_054.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_054.jpg,95a424567a5c23f99c5cf3baf7902ef8b1d5df2702046cd2ff3831b66d9fb82b,False,False
IDRiD_055.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_055.jpg,aab1ad5e00b06203f3bc5e8ae1bcd4869c0245c745b89386e6e6e8f9a46ac326,False,False
IDRiD_056.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_056.jpg,2d9df62f7edb437ffd90d42c86b53b5c4636edee21f04b37197e28e4b703c617,False,False
IDRiD_057.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_057.jpg,ccea9ee5c2bb3f3b6f0dd3beeb59bb832f77a4c45a008a1dcfbd5e2e51a2c630,False,False
IDRiD_058.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_058.jpg,b8499133d2cf953b879b8b4ec60fca53544b48ad3855cc81dfac4270169ef11c,False,False
IDRiD_059.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_059.jpg,3a70016d2cd18890e2773f23cdce996568dbf2fc7c796a7d7613214183b730df,False,False
IDRiD_060.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_060.jpg,f70a62f7e35a665bb66a9ff67928fadce13f59bc4a95cc4f2a8ff77785b42353,False,False
IDRiD_061.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_061.jpg,21d40ad5ddd188d8ba99d71579a4021f67f52866f8ac0b4b476108749dba8dc8,False,False
IDRiD_062.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_062.jpg,9dede49206761f087f44b3f907961142c2c13764b24120e050ed42cb937c60e3,False,False
IDRiD_063.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_063.jpg,2742f17841360fc3030bf50caa484ada1631719acdd7ab62cca255b810bef873,False,False
IDRiD_064.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_064.jpg,505330878f4d4186a71b8001570100b82b6b05cb431e81e2c259d8c584314708,False,False
IDRiD_065.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_065.jpg,3b9b24431d27cabba0247a6426be5e6611612ae372699a4f8d41dc1e6d3ecb2b,False,False
IDRiD_066.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_066.jpg,0ff3785107568fd0e9e4353fce4572f2d4538759894e814c6a8c9ab309864bd9,False,False
IDRiD_067.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_067.jpg,af536ff218e809977d2d59a673dc8f05ee6c70d27cba0fbc730659c3efa389bd,False,False
IDRiD_068.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_068.jpg,64a8cdd41ff9ff255fd8b477a4668c1509a32b4d76aab5c04eb4d8a96db7a169,False,False
IDRiD_069.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_069.jpg,10a28d146b1acb54957ce54493d47ffb214fdcc397f7e029febed2ef1d1afc55,False,False
IDRiD_070.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_070.jpg,20b4d89a446a39c5bcd09ea843fbcfba10956deb7c80d06eaeb00f6ccefa4218,False,False
IDRiD_071.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_071.jpg,b5da3eb68ca1bd5b90a75241838cb1ea802f7bc011bde13478a4e62055ff96dc,False,False
IDRiD_072.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_072.jpg,954af9bdd2fbce985ec16a095163f392b947917f6f81458ce1bffd3ffdd521a7,False,False
IDRiD_073.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_073.jpg,d1cd107f08b5c6899544b0a00428120343e6085ef959896158b82f4958f02624,False,False
IDRiD_074.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_074.jpg,0580bc20af52aa48110f53950c1d1f51af141dca11354e0157f42e30a159f92d,False,False
IDRiD_075.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_075.jpg,e8467b9cbcb9cfeaf95e1ddabc21554e44e2acc28ad5e9d99337773230b79178,False,False
IDRiD_076.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_076.jpg,c2d82c1e11c5ea788ca2f67fc9b33884dbba1d4441993c5f2f025306cf32e756,False,False
IDRiD_077.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_077.jpg,96d7099f7ed42e41a56eebda5818968ec0da680df9c756eac325aa5c3f57381a,False,False
IDRiD_078.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_078.jpg,f9011a2677fd843a2f2a19cbe299a529dd831ee73a46f5e88200445a5e0f1811,False,False
IDRiD_079.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_079.jpg,a517685996bf47999709e5f1b0f245859c08959f2203851b79f73548e0f7617b,False,False
IDRiD_080.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_080.jpg,c14875547851c3fcc49f9b65854cd476f4ea3eeff9524b760dd24d39ec3d201e,False,False
IDRiD_081.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_081.jpg,627c8f07cd85e11e8ac82ef3a690ffa2513862ff6f40b33084550afa1145d5d5,False,False
IDRiD_082.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_082.jpg,2a2e61aa48b14510bf8ca88453b284c393d96b4d4a0a9c9f5e42a3871831271f,False,False
IDRiD_083.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_083.jpg,e0723db1f7b5029d43600026ba2150d769a854e344fa5340f000af585cd7b5f2,False,False
IDRiD_084.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_084.jpg,4f11f8ec85e3d35bb1713e8fe875ac68bf5abc5d935f0f8d58e3ef2ad7b27d39,False,False
IDRiD_085.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_085.jpg,d9e10b41fce6105085f01d89d38b289d5983e9750d1316ae60a5c94d30997f8d,False,False
IDRiD_086.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_086.jpg,55c582bfaf8c110641361f7452838986f45a47904ed8826cfe0aa315ba03f404,False,False
IDRiD_087.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_087.jpg,c05cf0a8e88e34507a29294f6b6c5463cc4e14ca97270f566fe0a1ae8f9a7ebc,False,False
IDRiD_088.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_088.jpg,7df6ee6bf27d8c4b47cbfe3c8373fa814ef08a6923642ced75e7451d138bdce7,False,False
IDRiD_089.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_089.jpg,1576bcd2c5ffbd5c9aed6620fada85e117ef6418d1cb120c92dc8bc98c47e330,False,False
IDRiD_090.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_090.jpg,d2cf3460aeae65cfba63c3c1421d447250d1c838f919addaba87423cb50bd489,False,False
IDRiD_091.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_091.jpg,8c439214407e528ada5fc9b15125967417a89a212ba1071d7af9b7d19c71207e,False,False
IDRiD_092.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_092.jpg,6ff63fbdd4daa735fc2d135cf6266b81d2a5a90a04b9ff5abb007ffeccc9d57b,False,False
IDRiD_093.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_093.jpg,10c1f0c24b0303e2ad0c49de80436f48afc8e7797ec979fa95cc154b9237f76a,False,False
IDRiD_094.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_094.jpg,98624bdce0c71ee6ec63e492d86e044c1d84d5fb1069474d5e2a682cfb0be3c5,False,False
IDRiD_095.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_095.jpg,a65ade58100e8ce62b0387895522b3972b342b2cbaca98173dc8e77288b48b68,False,False
IDRiD_096.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_096.jpg,47959e1bfca0a63f9d0d426cdfa4d845ad1d85c35f52b7d5a7e319eee076651c,False,False
IDRiD_097.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_097.jpg,6f51f0ad1064ba8b2d3e002c0fc7e3724391642a8252c02240daa6a9f5cc9a28,False,False
IDRiD_098.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_098.jpg,d2519640367bed598655c728bb5a42edcf4acebb73dba7118ce850a7076b4c75,False,False
IDRiD_099.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_099.jpg,452c8c609d04ff6572a3fcae38ce85e8271b1a0f07fbf2c33c337d6d60220b6a,False,False
IDRiD_100.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_100.jpg,7b8a5a3b48f81b3e2d753e1fcb7f10460349520a5903eb88992489c41b1ccbdc,False,False
IDRiD_101.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_101.jpg,57f33622eb445658a3eee9ee9426f00134458d6ca95c6accf375c7e95b4b8948,False,False
IDRiD_102.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_102.jpg,a631a325775904ad3d80ce9cd0a4220f1b17ee010a06f6f8eda6efc8091acaee,False,False
IDRiD_103.jpg,testing,B. Disease Grading/1. Original Images/b. Testing Set/IDRiD_103.jpg,3488fd601baa60361f49b09fe11c40cc07df96a80f70d8d8ff926e7dd4776cd9,False,False
